zipcode,price,sqft_living,bedrooms,
98106,244900,620,1,
98168,214950,1400,3,
98116,580000,1800,3,
98055,263000,1300,3,
98178,317000,2360,5,
98059,302000,3320,4,
98004,899000,1480,3,
98199,1290000,2190,3,
98166,710000,3740,3,
98056,230000,1360,3,
98126,430000,1210,3,
98075,1170000,4610,5,
98115,397000,860,3,
98125,595000,2250,3,
98027,485000,2030,3,
98155,755000,3260,5,
98166,185000,1840,3,
98166,340000,1840,3,
98038,236000,2000,4,
98072,550000,2810,4,
98103,680000,1780,3,
98075,630000,2540,4,
98118,560000,2340,3,
98146,385000,1480,3,
98133,280000,1358,3,
98042,225000,1750,3,
98040,610000,1830,4,
98115,592500,1170,3,
98075,750000,3170,4,
98042,164000,1530,4,
98155,320000,1100,2,
98029,544000,2030,4,
98058,344950,1870,3,
98038,539500,3080,3,
98027,420000,2480,4,
98155,305000,910,2,
98133,229000,810,2,
98059,1070000,3990,5,
98103,397500,1430,3,
98033,540000,2190,4,
98008,650000,2290,4,
98144,1900000,3020,6,
98014,649000,2260,2,
98178,287500,2020,5,
98117,815000,2620,4,
98074,795000,2830,2,
98027,502775,1700,3,
98178,222900,1110,2,
98023,399950,2150,4,
98052,728000,2650,4,
98053,850000,3870,5,
98019,525000,2530,4,
98055,257000,1450,3,
98118,433500,2200,3,
98001,314950,1890,4,
98052,500000,1530,3,
98028,300000,1590,3,
98074,645000,2690,4,
98042,222500,990,3,
98056,275000,1300,3,
98118,498000,1720,3,
98033,800000,2080,3,
98003,297000,1840,3,
98178,625000,4010,5,
98029,770000,3560,4,
98115,517000,1640,3,
98103,238000,530,1,
98168,234550,1990,3,
98003,230500,1690,3,
98125,585000,2670,5,
98105,733000,1930,4,
98107,357950,810,2,
98117,530000,1550,3,
98188,377500,2640,4,
98065,475000,2320,4,
98092,399000,2170,3,
98116,660000,2080,3,
98008,400000,2070,5,
98107,440000,800,2,
98042,366400,2040,4,
98011,627250,2830,4,
98117,375950,1480,3,
98023,162000,1810,3,
98103,780000,1970,3,
98116,705000,2650,4,
98003,450000,2820,4,
98056,311000,1400,3,
98029,485000,1580,3,
98072,485000,1800,3,
98118,725000,3360,5,
98001,185000,1510,3,
98004,1890000,4285,4,
98042,260000,1610,3,
98038,356000,2470,4,
98030,225205,1200,3,
98117,445000,1260,3,
98118,356000,920,2,
98040,760250,2540,5,
98053,572000,1870,2,
98144,970000,3060,3,
98038,348450,1950,4,
98072,535500,1730,3,
98125,710000,2570,5,
98004,745000,1490,3,
98146,355000,2040,4,
98042,333000,2690,4,
98038,282000,1610,3,
98119,840500,2520,3,
98008,432000,1550,3,
98126,625000,1800,3,
98168,209977,1170,3,
98001,174000,900,2,
98052,740000,2800,4,
98115,518000,1830,3,
98103,539000,1380,3,
98027,575000,1990,3,
98102,530000,1170,2,
98031,242025,1400,4,
98004,1030000,2620,4,
98198,230000,880,3,
98055,350000,2260,4,
98033,595000,1300,3,
98052,440000,1450,3,
98109,550000,1110,3,
98112,940000,1890,4,
98144,375000,1100,3,
98199,567500,1350,2,
98029,735000,3020,3,
98146,114000,730,2,
98119,608000,1390,2,
98053,442500,2710,3,
98133,381800,1530,4,
98116,330000,2170,3,
98034,90000,790,2,
98106,312000,1160,2,
98155,339000,1080,3,
98023,313000,2190,3,
98027,618080,2030,3,
98058,325000,2480,3,
98146,242000,2240,4,
98133,364000,1650,2,
98126,545000,1700,3,
98023,445000,2790,3,
98034,1090000,3010,4,
98007,660000,2550,4,
98052,845000,2880,4,
98144,417000,2090,4,
98056,213800,740,2,
98136,400000,960,2,
98133,759950,2100,4,
98199,990000,2540,4,
98005,710000,1650,3,
98126,315000,770,1,
98056,515000,2280,4,
98116,638000,1660,3,
98125,370000,2020,4,
98001,184000,970,3,
98053,583800,2480,3,
98059,309500,1250,3,
98005,1960000,4430,4,
98118,299000,740,1,
98178,215000,710,2,
98166,410000,1970,4,
98199,478000,820,2,
98136,431000,1000,2,
98053,635000,3080,4,
98006,648000,2410,5,
98056,640000,2370,3,
98006,932808,4690,5,
98053,835000,2280,2,
98199,469775,1530,2,
98014,587000,3610,5,
98119,677915,1740,3,
98008,1080000,3600,4,
98115,671000,3130,4,
98065,695000,3940,5,
98168,205000,2200,4,
98155,350000,1510,4,
98059,360000,1560,3,
98038,313999,1870,4,
98042,300000,2070,3,
98155,452000,1660,2,
98014,495500,2010,3,
98092,288000,1410,3,
98003,227490,1820,3,
98014,470950,2560,3,
98027,735000,2450,4,
98105,730000,3110,7,
98058,412000,2210,3,
98065,589500,2630,4,
98118,291000,2350,7,
98199,1300000,4450,5,
98023,190000,1200,3,
98125,456200,1210,2,
98023,225000,1290,3,
98074,2000000,3490,3,
98052,740000,3360,4,
98108,467000,2660,3,
98177,385000,770,2,
98119,670000,1800,3,
98118,500000,2900,4,
98155,352450,1430,3,
98059,669888,2550,4,
98008,405000,1310,3,
98007,518000,1430,3,
98178,280000,1880,4,
98029,435000,1600,3,
98022,314950,1760,3,
98038,209900,1180,2,
98052,630000,2330,4,
98052,442000,1960,4,
98166,340000,1140,4,
98031,230000,1400,3,
98011,495200,2710,5,
98075,900000,3510,4,
98117,265000,910,2,
98072,489500,2090,3,
98023,335000,1410,3,
98011,585000,3050,3,
98118,800000,2010,4,
98022,379500,2120,4,
98008,475000,1270,3,
98008,520000,1670,3,
98075,515000,1800,4,
98103,577500,1640,2,
98031,269900,1740,3,
98106,329000,1600,3,
98122,458500,1280,3,
98075,890000,1480,4,
98038,361500,1980,4,
98004,2540000,3730,5,
98034,325000,900,2,
98109,1850000,3480,4,
98004,945000,2840,4,
98042,370000,2490,3,
98065,320000,1490,0,
98053,450000,1510,2,
98075,800000,2900,4,
98117,676000,2240,3,
98102,1270000,2040,4,
98028,290000,1460,3,
98003,158000,990,3,
98133,379950,1970,4,
98053,583000,2660,4,
98056,150000,870,2,
98042,261500,1740,3,
98198,278000,2290,4,
98052,555000,2170,4,
98133,355000,2040,3,
98008,375000,1770,4,
98118,227000,2380,3,
98022,335000,2030,4,
98177,680000,2270,3,
98105,686500,1390,2,
98072,410000,1530,3,
98033,425000,1430,2,
98074,562500,2030,3,
98056,345000,2390,4,
98006,627500,2540,4,
98024,355000,1890,3,
98038,335000,1870,3,
98118,350000,1780,4,
98053,590000,1610,3,
98023,252000,1420,3,
98040,1300000,4440,5,
98119,705000,1820,4,
98052,498000,1620,3,
98133,312500,870,2,
98198,260000,1830,4,
98042,209950,2290,3,
98006,610000,1110,3,
98107,500000,1440,4,
98125,850000,3070,3,
98006,689000,2440,4,
98008,470000,2410,4,
98056,640000,2270,3,
98146,290000,2340,4,
98003,258500,1800,3,
98004,1100000,2210,4,
98053,420000,1820,3,
98198,230000,1190,3,
98038,252000,1400,3,
98028,515000,2600,3,
98107,425000,910,2,
98126,575000,1760,3,
98117,390000,860,2,
98033,561500,2310,4,
98112,1350000,2000,4,
98115,835000,2460,5,
98168,245000,1020,2,
98027,475200,1670,3,
98117,425000,790,2,
98178,218000,2010,2,
98056,600000,2600,4,
98008,545000,1890,4,
98004,2410000,4600,5,
98118,460000,2008,5,
98116,425000,880,2,
98006,455000,1700,3,
98001,313100,1730,3,
98027,780000,3910,4,
98031,345500,2160,4,
98031,243000,1200,3,
98034,670000,3860,5,
98019,325000,1320,3,
98178,281000,1280,2,
98108,130000,1100,3,
98038,340000,2170,3,
98059,485000,2720,4,
98072,642860,2520,4,
98112,747000,2560,3,
98133,559950,2650,4,
98108,577288,2870,4,
98117,575000,1230,2,
98118,287000,1450,3,
98033,1150000,3180,4,
98168,335000,1800,2,
98056,375000,2020,4,
98125,325000,620,2,
98059,530000,2190,3,
98032,287000,1980,4,
98023,320000,2970,5,
98065,425000,2270,4,
98117,550000,1630,3,
98023,135000,1520,3,
98144,695000,2080,3,
98006,975000,3020,5,
98198,210000,2180,4,
98125,518000,1780,4,
98125,335500,1370,3,
98126,750000,3050,4,
98006,515000,1490,3,
98055,344500,1800,4,
98118,470000,1760,3,
98008,606150,1770,4,
98002,292000,2910,4,
98092,450000,2880,3,
98126,429000,2520,3,
98053,765000,3190,4,
98107,425000,540,2,
98059,505000,3170,4,
98008,544950,1830,3,
98126,382000,1360,3,
98014,475000,1870,3,
98034,355000,1370,3,
98034,410000,1700,4,
98144,450000,1960,4,
98125,565000,4140,7,
98115,529100,1290,2,
98065,452500,2460,4,
98003,245000,1580,4,
98117,415000,700,1,
98074,610000,2410,4,
98178,363500,2180,4,
98052,510000,1950,3,
98053,650000,2630,4,
98058,290000,2050,4,
98178,170000,790,3,
98122,510000,1070,2,
98053,2280000,13540,7,
98003,316000,2320,4,
98029,690000,2670,4,
98056,199950,700,2,
98178,207000,860,3,
98058,449950,3490,4,
98059,361550,1160,3,
98077,824000,3650,4,
98008,537000,1550,3,
98040,838400,2620,4,
98126,225000,720,2,
98106,329900,1380,3,
98065,282500,1170,4,
98042,229950,1170,3,
98125,500000,1630,2,
98125,495000,1890,3,
98198,149500,1010,3,
98005,726000,2040,3,
98075,899000,4080,4,
98056,317000,1270,3,
98199,395000,790,1,
98058,360000,2580,4,
98029,570000,2290,4,
98042,320000,3490,4,
98058,320000,1510,3,
98042,268000,2400,5,
98108,191000,900,2,
98126,400000,1270,2,
98107,515000,1050,2,
98065,610000,2950,4,
98115,538000,1850,2,
98065,432000,1970,3,
98055,335000,2400,4,
98133,302000,2360,5,
98039,787500,1580,4,
98133,420000,1790,3,
98014,560000,2840,3,
98029,535000,1970,3,
98106,310000,1780,3,
98144,760000,3920,5,
98055,242500,1550,3,
98119,1310000,2980,6,
98055,235000,1270,3,
98007,598780,3040,4,
98045,433200,2075,3,
98056,343000,1110,2,
98033,145000,800,2,
98058,291970,680,1,
98146,599950,1680,3,
98004,1750000,3910,4,
98004,870000,2780,4,
98038,323000,2000,4,
98075,727000,3150,4,
98001,166000,1120,1,
98155,450000,1740,4,
98072,400000,2970,3,
98072,599000,2970,3,
98001,165000,1150,3,
98168,229000,1190,2,
98155,305000,900,1,
98116,930000,2950,3,
98007,542000,1990,3,
98010,214000,1020,3,
98033,718000,2070,3,
98103,349000,1430,3,
98031,305000,2030,3,
98122,498000,1620,3,
98092,799950,4220,4,
98052,737000,2300,3,
98075,860000,3830,4,
98042,339950,2390,3,
98031,249000,1440,3,
98126,370000,910,2,
98040,725000,1550,3,
98059,529000,2380,5,
98198,310000,2060,4,
98058,315000,1880,4,
98119,1300000,3470,4,
98059,435000,2360,3,
98056,350000,1970,3,
98055,240000,1040,3,
98116,410000,1420,3,
98059,430000,2290,4,
98034,446000,1530,4,
98045,240000,1360,3,
98027,595000,3680,4,
98042,215150,920,3,
98178,319950,1070,2,
98070,385000,1590,3,
98042,280000,1600,3,
98034,399950,1510,3,
98001,132500,1080,3,
98126,399950,1330,2,
98133,290000,850,2,
98004,860000,1960,5,
98040,3100000,6980,6,
98178,245000,1530,4,
98178,255000,1320,3,
98155,310000,2320,4,
98155,299000,960,3,
98029,575000,2040,4,
98133,284000,1080,3,
98115,840000,2020,3,
98034,442573,1780,3,
98115,560000,1140,3,
98136,485000,1610,3,
98033,472500,1440,4,
98004,1610000,4270,4,
98105,808000,3460,8,
98011,398000,1890,3,
98059,340000,2240,3,
98108,380000,760,2,
98168,235000,1020,3,
98034,400000,1330,3,
98006,582000,2780,5,
98168,209000,1070,2,
98058,335000,2660,5,
98146,285950,710,2,
98027,645000,3340,5,
98014,312000,1160,2,
98075,663000,2840,3,
98056,443950,2000,3,
98126,315000,1060,3,
98058,302200,1730,4,
98033,770000,2190,3,
98058,374950,1660,4,
98023,330000,2210,3,
98106,230000,870,2,
98115,967000,3100,4,
98144,536500,1720,4,
98106,315000,3120,6,
98117,626000,1040,3,
98034,334009,1650,4,
98107,429000,1010,2,
98072,818000,4020,4,
98042,326000,2166,5,
98106,310000,1880,5,
98177,525000,2260,4,
98055,350000,2010,3,
98074,936000,3330,4,
98166,226000,1520,3,
98105,1250000,3510,5,
98022,428000,1580,3,
98133,329932,1460,3,
98133,539000,1460,3,
98023,275000,1650,3,
98045,590000,2660,4,
98053,782000,3510,4,
98027,575000,2120,4,
98133,509000,1780,3,
98001,290000,2000,4,
98133,305240,1300,3,
98126,555000,2180,3,
98058,317000,1790,3,
98074,430000,1910,3,
98116,850000,1800,2,
98155,469000,2620,3,
98168,327200,1440,2,
98198,835000,2790,3,
98042,360000,2340,4,
98178,372000,2070,4,
98034,453000,2160,3,
98188,275000,2090,2,
98133,475000,2040,4,
98031,310000,1950,4,
98188,173000,1200,4,
98045,313500,2240,5,
98126,345000,1360,3,
98177,436000,1500,3,
98168,244500,1300,2,
98001,206000,1140,3,
98052,890000,2930,4,
98092,329950,2140,4,
98092,250000,1628,3,
98022,246000,1990,3,
98072,440000,1950,3,
98072,395000,1910,4,
98118,305000,820,3,
98003,160000,1470,3,
98003,269000,1470,3,
98023,169500,1060,3,
98155,690500,3130,4,
98177,245560,1260,2,
98023,345000,2200,4,
98056,383000,2580,4,
98144,388500,1350,3,
98003,250000,1350,3,
98042,455500,2290,3,
98004,672000,1220,3,
98055,550000,2750,4,
98008,487000,1430,3,
98059,291375,2220,4,
98133,225000,1490,3,
98075,519950,2440,5,
98002,250000,2070,3,
98119,614950,1500,3,
98052,599500,2020,4,
98177,625000,2190,4,
98168,248500,780,2,
98105,469950,1220,5,
98033,525000,1840,3,
98146,787500,2390,2,
98001,485000,3710,4,
98118,310000,750,2,
98118,280000,2110,5,
98072,200000,1020,4,
98055,490000,3080,3,
98023,146000,900,3,
98001,500000,3720,5,
98058,242500,940,3,
98125,324950,1040,3,
98056,231500,1000,2,
98023,300000,2080,3,
98045,545000,2500,4,
98133,350000,1050,3,
98052,467100,1620,3,
98032,180000,1610,3,
98144,749000,2130,4,
98023,245000,1460,3,
98031,260000,1600,5,
98117,490000,1730,3,
98075,565000,2280,4,
98058,330000,2430,4,
98056,295000,1380,3,
98115,725000,1790,3,
98007,1140000,3370,4,
98177,680000,2920,3,
98177,490000,2180,2,
98117,635000,1480,3,
98022,750000,2350,3,
98023,330000,2440,4,
98106,270000,1350,3,
98056,340000,1970,3,
98117,413252,1110,3,
98028,600000,2950,4,
98075,726888,2970,5,
98126,285000,720,2,
98117,365000,770,2,
98133,295000,1650,4,
98034,460000,1620,3,
98198,230000,1510,3,
98125,337000,1070,3,
98133,300000,1010,3,
98112,2300000,3370,4,
98038,360000,2000,4,
98029,585000,2060,3,
98023,182700,1740,3,
98023,305000,1740,3,
98055,309950,1880,3,
98033,550000,960,3,
98074,825000,3280,3,
98122,998500,1570,2,
98074,644500,2990,4,
98059,320000,1250,3,
98042,266950,1920,3,
98053,633100,2470,4,
98103,395000,960,2,
98103,259250,940,3,
98014,300000,1260,3,
98092,413000,2280,3,
98177,435000,1740,3,
98072,500000,2630,4,
98108,402000,2430,4,
98070,777700,2260,3,
98103,580000,1220,2,
98072,570000,2580,3,
98198,174950,730,2,
98144,300000,760,2,
98133,435000,1740,3,
98074,840000,3420,4,
98177,469000,2240,5,
98119,870000,1920,4,
98052,532000,2020,4,
98177,455000,1880,4,
98019,201000,1010,3,
98042,649000,3990,5,
98115,445500,1390,2,
98052,475000,1230,3,
98077,590000,2940,4,
98136,565000,2190,4,
98126,110000,640,1,
98126,375000,1670,3,
98058,255000,1240,3,
98168,315000,1850,5,
98006,496600,2020,4,
98118,380000,1020,3,
98042,338950,1610,3,
98027,542500,2730,5,
98144,739000,2840,5,
98103,549000,1290,4,
98031,252000,1670,3,
98006,1700000,3860,4,
98115,735000,2460,4,
98198,270000,1660,4,
98112,2250000,3420,3,
98014,155000,1010,2,
98108,469000,2240,4,
98118,305000,2340,4,
98107,675000,1920,3,
98109,931000,2460,3,
98155,385000,1470,3,
98075,815000,3400,3,
98034,531000,1910,3,
98144,386500,1400,4,
98074,475580,1520,3,
98133,358000,930,2,
98116,677500,2340,5,
98056,868500,2920,3,
98005,599380,1270,3,
98074,712000,2450,4,
98106,350000,1380,5,
98103,875000,2520,4,
98058,365000,2290,3,
98126,452000,1660,4,
98004,915000,2800,3,
98053,482500,1690,3,
98133,425000,1180,3,
98105,460000,1390,2,
98118,666570,2320,4,
98042,390000,2270,3,
98008,650000,2640,4,
98022,305000,1680,3,
98146,250000,990,3,
98058,438800,2770,4,
98118,290000,950,2,
98055,324950,2160,4,
98107,453000,1650,3,
98117,556000,1800,3,
98045,315000,1660,3,
98011,445830,1870,3,
98116,1260000,3220,3,
98038,287200,1850,3,
98115,525000,1580,4,
98033,1140000,4590,4,
98059,381000,2700,3,
98155,360000,1020,3,
98144,619000,2950,5,
98038,535000,1780,2,
98117,402000,710,2,
98058,600000,4300,4,
98166,549950,2080,3,
98178,300000,2360,4,
98059,360000,2210,6,
98106,419000,4340,7,
98117,510000,1320,3,
98022,319950,1980,3,
98038,1180000,3960,5,
98058,381000,2130,4,
98031,256900,1720,3,
98030,346000,1790,5,
98052,465000,1390,2,
98027,545000,1900,3,
98115,516000,1640,2,
98136,550000,2700,4,
98042,339950,2200,4,
98133,417000,1310,3,
98105,906000,2480,4,
98040,980000,3010,4,
98056,555000,2450,4,
98033,468000,1250,2,
98022,378000,2610,3,
98059,430000,2010,4,
98027,730100,3120,4,
98198,219000,1370,4,
98074,570000,2420,3,
98032,262500,1500,4,
98019,525000,2630,5,
98117,520000,950,2,
98055,417400,2680,3,
98027,788000,3680,4,
98056,320000,1270,3,
98117,950000,2330,6,
98155,255000,960,3,
98023,260000,1990,4,
98126,394000,1450,3,
98072,575000,2280,4,
98112,1250000,1830,4,
98011,385000,1650,3,
98092,456000,2720,5,
98115,637000,1710,4,
98008,485000,1420,5,
98125,315275,1440,3,
98058,252500,1280,2,
98027,240000,1320,2,
98115,790000,2560,4,
98133,310000,1480,3,
98146,1250000,2960,4,
98126,425000,1160,2,
98072,548000,2110,3,
98027,379880,1650,3,
98074,530000,1950,3,
98027,695000,2600,3,
98126,435000,1270,3,
98053,540000,1300,3,
98072,425000,1790,3,
98125,490000,1930,3,
98106,220000,1200,4,
98034,540000,2050,4,
98105,670000,1710,3,
98004,667500,2130,3,
98116,585000,1700,3,
98014,225000,1390,3,
98006,375000,1230,3,
98177,335000,1490,3,
98155,680000,2440,5,
98112,600000,970,3,
98168,161000,1700,4,
98168,220000,1700,4,
98019,420000,1720,3,
98119,710000,1400,3,
98117,626000,2570,4,
98146,279500,1200,3,
98040,1610000,4390,4,
98106,325000,1080,2,
98058,380000,1860,4,
98011,470000,2150,4,
98058,363000,2250,4,
98023,245000,2050,4,
98102,525000,1010,3,
98004,1700000,5850,5,
98199,658500,1900,4,
98136,680000,1020,2,
98077,835000,3390,4,
98107,595000,1990,4,
98038,419000,3190,4,
98042,198900,1210,2,
98077,1090000,3740,4,
98074,500000,2150,3,
98177,575000,2440,4,
98125,324950,1230,2,
98168,259000,2740,3,
98011,551000,2260,2,
98103,488000,1000,2,
98053,635000,2350,4,
98031,395000,2300,3,
98155,370000,1440,3,
98116,675000,2780,4,
98133,402000,1200,3,
98034,825000,3040,3,
98038,579000,2660,3,
98122,455000,1510,5,
98092,265000,1780,3,
98006,713500,2920,5,
98056,240000,1550,3,
98022,570000,2710,4,
98027,243800,1140,3,
98103,543000,940,2,
98112,1010000,2160,3,
98075,625000,2470,4,
98038,459950,2800,4,
98038,370000,2420,4,
98178,150000,1460,4,
98119,683500,1820,3,
98119,499950,1520,3,
98108,255000,1320,2,
98031,279000,1920,3,
98115,910000,2640,5,
98125,699000,2650,4,
98039,1650000,3640,4,
98030,248000,1420,3,
98001,429000,1540,3,
98166,685000,1550,4,
98126,316000,730,2,
98118,410000,2020,2,
98045,299000,1200,3,
98126,559000,1240,2,
98027,575000,2680,3,
98122,602000,1640,3,
98107,492000,1640,4,
98038,293500,1610,3,
98056,481000,2290,3,
98055,311100,2130,4,
98014,375000,2140,3,
98045,1080000,4020,3,
98052,500000,2030,5,
98136,553000,1380,3,
98103,760000,1780,3,
98136,589500,1440,4,
98115,840000,2790,5,
98112,2550000,4190,4,
98008,1280000,3870,3,
98058,260000,1850,3,
98103,430000,1550,3,
98103,781000,1920,3,
98106,280000,790,2,
98198,392000,3740,5,
98008,466200,1340,3,
98117,641000,1620,3,
98117,350000,1680,3,
98029,450000,1610,3,
98039,1800000,4460,4,
98055,185000,1200,3,
98056,290000,1250,2,
98074,964000,3630,3,
98040,2000000,4260,4,
98075,545000,2180,3,
98033,609950,1760,3,
98103,605000,1820,4,
98006,550000,2120,4,
98199,905000,2730,4,
98058,384200,2430,3,
98126,370000,1170,3,
98199,717500,2090,3,
98199,2000000,3910,4,
98177,365500,1140,2,
98115,580000,1460,2,
98022,415000,2700,4,
98126,272000,670,2,
98115,600000,1880,3,
98136,744000,1980,4,
98034,830000,2080,3,
98133,322000,1380,3,
98001,270000,1808,3,
98188,272450,1350,3,
98107,605000,1760,3,
98011,510000,1950,3,
98112,1130000,3170,4,
98105,1690000,3000,4,
98010,162000,1460,4,
98198,337500,1350,3,
98055,312000,1470,3,
98010,740000,3350,4,
98010,700000,3350,4,
98133,328000,1360,4,
98032,241000,1020,3,
98031,265000,1840,3,
98002,246000,2030,5,
98146,271000,1490,4,
98168,270000,2060,2,
98125,395000,2240,4,
98118,340000,1460,3,
98146,340000,2140,3,
98106,335000,1420,2,
98105,435000,1060,2,
98103,527950,1760,4,
98070,600000,2320,2,
98117,667000,1770,3,
98004,1150000,4590,10,
98055,417000,2040,3,
98027,451000,1260,4,
98199,580000,1650,2,
98077,570000,2380,4,
98033,750000,2750,5,
98006,685000,2810,3,
98052,275000,1340,3,
98075,739888,2420,3,
98053,715000,2160,2,
98102,800000,2450,4,
98108,350000,1870,3,
98022,220000,1000,3,
98065,452500,2240,3,
98042,280000,2200,4,
98118,248000,790,1,
98115,305000,890,2,
98106,435010,1270,3,
98116,678100,1850,3,
98125,325000,1352,3,
98052,529950,1540,3,
98155,440000,1640,3,
98116,585000,1350,3,
98029,462608,2010,3,
98166,350500,2080,3,
98003,210000,1040,3,
98029,510000,1890,3,
98056,280000,1810,3,
98155,385000,1930,3,
98155,349000,1010,3,
98031,252000,1740,3,
98199,1100000,2910,4,
98034,375000,1330,3,
98032,336000,2210,4,
98126,732000,2670,3,
98168,200000,1000,2,
98056,681716,3150,4,
98010,235000,1520,3,
98148,257500,1690,3,
98028,315000,1070,3,
98177,299950,910,3,
98034,530000,2130,4,
98105,766500,2230,2,
98004,860000,3560,4,
98126,690000,2590,3,
98103,551000,2040,4,
98034,530000,2100,3,
98125,568000,1340,3,
98008,749950,2770,3,
98074,535000,2400,3,
98055,234300,1140,3,
98178,190000,930,2,
98007,525000,1820,4,
98117,610000,1390,4,
98144,520000,1480,3,
98199,375000,760,2,
98005,600000,1580,3,
98033,664000,1870,4,
98103,698000,1510,2,
98107,418000,1250,3,
98092,271675,2140,3,
98033,450000,1540,3,
98075,759000,2950,3,
98105,599950,2020,6,
98199,810000,2820,4,
98019,331292,1660,3,
98144,348000,1830,3,
98116,435000,720,2,
98133,530000,2160,3,
98001,227000,1510,3,
98168,285000,1870,3,
98005,740000,2860,4,
98146,246000,990,3,
98168,260000,1910,3,
98074,366000,1350,3,
98118,594950,2557,4,
98107,608000,2610,3,
98056,313100,1720,3,
98023,185000,1170,3,
98118,455000,1140,2,
98023,235000,2350,3,
98058,230000,1020,3,
98116,770000,2730,4,
98030,240000,1830,4,
98053,461000,1690,3,
